Title,URL,Paragraph
Fact Check : या छायाचित्रातील व्यक्ती दिलीपकुमारच आहे का?,https://marathi.factcrescendo.com/aslam-khans-photo-shared-as-dilip-kumar/,"सुप्रसिध्द अभिनेते दिलीपकुमार यांचे म्हणून समाजमाध्यमात एक छायाचित्र व्हायरल होत आहे. या छायाचित्रासोबत लिहिले आहे की, तुम्ही विश्वास ठेवू शकता हे दिलीपकुमार आहेत. दिलीपकुमार यांच्या चाहत्यांमध्येही या छायाचित्राविषयी उत्सुकता दिसून येते. धनराज राठी यांनीही हे छायाचित्र पोस्ट केले आहे. फॅक्ट क्रेसेंडोने या पोस्टची तथ्य पडताळणी केली आहे.   फेसबुकवरील मुळ पोस्ट तथ्य पडताळणी या छायाचित्रातील व्यक्ती […]"
हे स्वामी समर्थ महाराजांच्या औदुंबराचे दुर्मिळ फुल नाही. ती तर वनस्पती आहे. वाचा सत्य,https://marathi.factcrescendo.com/fake-image-of-akkalkot-swami-samarth-temple-tree-flower/,स्वामी समर्थ महाराजांच्या औदुंबराचे (उंबर) फुल दुर्मिळ म्हणून समाजमाध्यमात सध्या एक छायाचित्र पसरत आहे.  50 वर्षांमध्ये एकदाच फूलणारे “ॐ कार पुष्प ” असल्याचा दावाही या छायाचित्रासोबत करण्यात येत आहे. फॅक्ट क्रेसेंडोने या फोटोची पडताळणी केली. काय आहे पोस्टमध्ये? स्वामी समर्थ महाराजांच्या औदुंबराचे (उंबर) दुर्मिळ फुल पाठविले आहे. दर्शनाचा लाभ घ्यावा! कृपया झूम करून पहावे. औंदुबराचे […]
केरळ किनारपट्टीवरून दिसलेले सूर्यग्रहण म्हणून दक्षिण अमेरिकेतील जूना व्हिडियो व्हायरल. पाहा सत्य,https://marathi.factcrescendo.com/solar-eclipse-video-from-south-america-shared-as-from-kerala-india/,या वर्षातील शेवटचे सूर्यग्रहण 26 डिसेंबर रोजी झाले. भारतातील विविध शहरातून हे ग्रहण दिसले. कंकणाकृती सूर्यग्रहण सकाळच्या वेळी पाहायला मिळाले. अशाप्रकारचे ग्रहण दुर्मिळ असल्याने याबाबत खूप उत्सुकता होती. सकाळपासूनच सोशल मीडियावर सूर्यग्रहणाचे अनेक फोटो आणि व्हिडियो पसरू लागले. त्यापैकी एक म्हणजे केरळच्या किनारपट्टीवरून दिसलेल्या सूर्यग्रहणाचा व्हिडियो प्रंचड गाजतोय. यामध्ये ग्रहण लागल्यावर एका क्षणात अंधार पडल्याचे […]
राजस्थानच्या आमदाराचा फोटो दिल्लीतील खोटा पोलिस म्हणून व्हायरल. वाचा सत्य,https://marathi.factcrescendo.com/photo-of-mla-ashok-dogra-shared-with-false-claim-as-delhi-police/,"सुधारित नागरिकत्व कायदा (CAA) आणि एनआरसीविरोधात सुरू असलेल्या प्रदर्शनांमध्ये पोलिस आणि आंदोलकांमध्ये वाद व बळाचा वापर होत आहे. त्यामुळे दोन्हींकडून एकमेकांवर हिंसा करण्याचा आरोप केला जात आहे. याच पार्श्वभूमिवर दावा केला जात आहे की, दिल्लीमध्ये राष्ट्रीय स्वयंसेवक संघाचे कार्यकर्ते पोलिसांचे कपडे घालून फिरत आहेत. फॅक्ट क्रेसेंडोने याची पडताळणी केली. काय पोस्टमध्ये? पोस्टमधील व्हिडियोमध्ये आंदोलनस्थळी एका […]"
दिल्लीतील जामिया मीलिया विद्यापीठातील आंदोलनाचा म्हणून सहा वर्षापुर्वीचा व्हिडिओ व्हायरल,https://marathi.factcrescendo.com/old-video-of-delhi-police-shared-as-recent-jamiya-miliya-incidence/,देशभरात CAB आणि NRC विरोधात आणि समर्थनार्थ आंदोलन सुरू आहे. दिल्लीतील जामिया मीलिया विद्यापीठातही याबाबत विद्यार्थ्यांनी आंदोलन केले होते. या आंदोलनाचे म्हणून समाजमाध्यमात अनेक व्हिडिओ फिरत आहेत. असाच एक व्हिडिओ आलोक पाठक आणि निलेश गोतारणे यांनी पोस्ट केला आहे. फॅक्ट क्रेसेंडोने या पोस्टची तथ्य पडताळणी केली आहे. Archive तथ्य पडताळणी हा व्हिडिओ दिल्लीतील जामिया मीलिया […]
‘घर से निकलते ही’ गाणारे नौदलातील गिरीश लुथरा आहेत. ते आगामी लष्करप्रमुख मनोज नरवणे नाहीत. वाचा सत्य,https://marathi.factcrescendo.com/vice-admiral-girish-luthras-singing-video-goes-viral-in-the-name-of-lieutenant-general-manoj-naravane/,"लेफ्टनंट जनरल मनोज नरवणे लवकरच लष्करप्रमुख म्हणून पदभार स्वीकारणार आहेत. त्यामुळे ते सध्या चर्चेत आहेत. या पार्श्वभूमिवर एक सैन्यअधिकाऱ्याचा लोकप्रिय हिंदी गीत गातानाचा व्हिडियो पसरविला जात आहे. त्यासोबत दावा केला जातोय की, हे सैन्यअधिकारी म्हणजे आगामी लष्करप्रमुख मनोज नरवणे आहेत. फॅक्ट क्रेसेंडोने याची पडताळणी केली. काय आहे पोस्टमध्ये? चार मिनिटांच्या या व्हिडियोमध्ये एक सैन्यअधिकारी “घर […]"
नरेंद्र मोदींच्या दडपशाहीविरोधात अमेरिकेच्या संसदेत पुरावे सादर करण्यात आले का? वाचा सत्य,https://marathi.factcrescendo.com/video-of-pieter-friedrich-criticizing-modi-rss-for-nazi-style-government/,"सुधारित नागरिक्तव कायद्यावरून सुरू असलेल्या आंदोलनाचे पडसाद आता जगभरात उमटू लागले आहेत. अमेरिकेतील अनेक प्रतिष्ठित वर्तमानपत्रांनी पहिल्या पानावर प्रदर्शनांचे फोटो प्रसिद्ध करून बातम्या दिल्या. त्यामुळे जगभरातून याविषयी प्रतिक्रिया येऊ लागल्या आहेत. या पार्श्वभूमिवर नरेंद्र मोदी गुजरात दंगलीसाठी जबाबदार असल्याचे सांगत त्यांच्या दडपशाहीबद्दल भाषण करणाऱ्या एका विदेशी व्यक्तीचा व्हिडियो फिरत आहे. यासह दावा केला जातोय की, […]"
Fact : हे छायाचित्र हरियाणातील एनआरसीच्या समर्थकांच्या आंदोलनाचे नाही,https://marathi.factcrescendo.com/sunny-deols-rallis-old-photo-share-as-pro-nrc-protest/,देशभरात कॅब आणि एनआरसीच्या विरोधात आणि समर्थनार्थ आंदोलन सुरु आहे. याबाबतची वेगवेगळी छायाचित्रे सध्या समाजमाध्यमात पसरत आहेत. हरियाणात कॅब आणि एनआरसी समर्थकांनी केलेल्या आंदोलनाचे म्हणून एक छायाचित्र समाजमाध्यमात पसरत आहे. शीतल कर्वे यांनी असेच एक छायाचित्र पोस्ट केले आहे. फॅक्ट क्रेसेंडोने या पोस्टची तथ्य पडताळणी केली आहे.  फेसबुकवरील मुळ पोस्ट तथ्य पडताळणी  हे छायाचित्र हरियाणात […]
डोनाल्ड ट्रम्प यांच्याविरोधात महाभियोग प्रस्ताव मंजुर झाल्याबद्दल नरेंद्र मोदींनी अभिनंदन केले का? वाचा सत्य,https://marathi.factcrescendo.com/photoshopped-tweet-shows-pm-modi-congratulated-donald-trump-for-impeachment/,"अमेरिकेचे राष्ट्राध्यक्ष डोनाल्ड ट्रम्प यांच्याविरोधात तेथील हाऊस ऑफ रिप्रेझेंटेटिव्हमध्ये महाभियोग प्रस्ताव (impeachment) मंजुर करण्यात आला. सत्तेचा दुरूपयोग केल्याचा त्यांच्यावर ठपका ठेवून 230 विरूद्ध 197 मतांनी महाभियोग प्रस्ताव मंजुर झाला. त्यामुळे ट्रम्प यांचे पद धोक्यात आले आहे. असे असतानाही भारताचे पंतप्रधान नरेंद्र मोदी यांनी महाभियोग प्रस्ताव मंजुर झाल्याबद्दल ट्रम्प यांचे ट्विटरवरून अभिनंदन केले, असा दावा सोशल […]"
हॉलिवूड अभिनेत्री मार्लिन मुनरोचा फोटो एडिट करून सोनिया गांधी यांच्या नावे व्हायरल. वाचा सत्य,https://marathi.factcrescendo.com/photoshopped-image-of-marilyn-monroe-shared-as-sonia-gandhi-with-malicious-claim/,"काँग्रेसच्या अध्यक्षा सोनिया गांधी यांच्याविषयी खोट्या दाव्यासह एक आक्षेपार्ह फोटो शेयर केला जात आहे. सदरील कृष्णधवल छायाचित्रामध्ये एक युवती फोटोग्राफर्सना ग्लॅमरस पोझ देताना दिसते. दावा करण्यात येत आहेत की, सोनिया गांधी तरुणपणी डान्सबारमध्ये काम करीत असतानाचा हा फोटो आहे. फॅक्ट क्रेसेंडोच्या पडताळणीत हा दावा खोटा असल्याचे सिद्ध झाले. मूळ पोस्ट येथे पाहा – फेसबुक तथ्य […]"
भारत-बांग्लादेश सीमा म्हणून स्पेन-मोरोक्को सीमेवरील दिव्यांचा फोटो व्हायरल,https://marathi.factcrescendo.com/spain-morocco-border-photo-shared-as-floodlighting-at-india-bangladesh-border/,सुधारित नागरिकत्व कायदा पारित झाल्यानंतर बांग्लादेशातून आलेल्या बेकायदा स्थलांतरितांची मुद्दा पुन्हा एकदा गरम झाला आहे. बांग्लादेशातून होणाऱ्या घुसखोरीला रोखण्यासाठी सरकारने गेल्या तीन वर्षांत भारत-बांग्लादेश सीमा पूर्णतः सीलबंद केल्याचा दावा करण्यात येत आहे. सोबत सीमेवर रात्री लक्ष ठेवण्यासाठी दिव्यांची रोषणाई असणारा फोटो दिला आहे. फॅक्ट क्रेसेंडोने या दाव्याची पडताळणी केली. काय आहे पोस्टमध्ये? भारत-बांग्लादेशच्या सीमेवर लावलेल्या […]
हे तमिळनाडूमधील CAA व एनआरसी समर्थकांचे फोटो नाहीत. ते जुने व असंबंधित फोटो आहेत. वाचा सत्य,https://marathi.factcrescendo.com/old-photos-shared-as-nrc-or-cab-supporters-gathered-in-tamilnadu/,देशभरात सुधारित नागरिकत्व कायदा (CAA) आणि राष्ट्रीय नागरिकत्व नोंदणीच्या (NRC) विरोधात आंदोलन सुरू आहे. या पार्श्वभूमिवर सोशल मीडियावर या दोन्ही कायद्यांना समर्थन करण्यासाठी जमलेली गर्दी म्हणून काही छायाचित्रे पसरविण्यात येत आहेत. एवढया मोठ्या प्रमाणात CAB (CAA) आणि NRC च्या समर्थनार्थ खरंच नागरिक बाहेर पडले आहेत का? फॅक्ट क्रेसेंडोने याची पडताळणी केली.  काय पोस्टमध्ये? तमिळनाडूमध्ये CAB […]
या माणसाला “भारत माता की जय” म्हटले म्हणून मारहाण झाली नव्हती. आपसातील भांडणाचा हा व्हिडियो आहे.,https://marathi.factcrescendo.com/video-of-men-thrashing-an-old-falsely-shared-with-communal-angle/,"सुधारित नागरिकत्व विधेयकावरून देशभरात आंदोलने आणि प्रदर्शने होत आहेत. अनेक ठिकाणी जाळपोळ आणि हिंसेचे प्रकार घडत आहेत. अशाच तापलेल्या वातावरणात एका वयोवृद्ध व्यक्तीला काही लोक बेदम मारत असलेला व्हिडियो चिथवणीखोर दावा करून शेयर केला जात आहे. दावा आहे की, “भारत माता की जय” म्हटले म्हणून या व्यक्तीला मारहाण झाली. फॅक्ट क्रेसेंडोच्या वाचकांनी व्हॉट्सअ‍ॅपवर (9049043487) हा […]"
Fact : स्मृती इराणी यांनी नमस्कार केलेली व्यक्ती स्वामी चिन्मयानंद नसून हुकूम यादव,https://marathi.factcrescendo.com/photo-of-hukumdev-shared-as-chinyamand/,"भाजप नेत्या आणि केंद्रीय मंत्री स्मृती इराणी या बलात्काराचा आरोप असणाऱ्या स्वामी चिन्मयानंद यांचा आर्शीवाद घेताना, अशी माहिती असलेले एक छायाचित्र सध्या समाजमाध्यमांमध्ये पसरत आहे. छाया थोरात यांनी असेच एक छायाचित्र पोस्ट केले आहे. फॅक्ट क्रेसेंडोने या पोस्टची तथ्य पडताळणी केली आहे. फेसबुकवरील मुळ पोस्ट  तथ्य पडताळणी  भाजप नेत्या आणि केंद्रीय मंत्री स्मृती इराणी यांचे […]"
Fact Check : पंतप्रधान नरेंद्र मोदी यांना 420 क्रमांकाचा टी-शर्ट देण्यात आला का?,https://marathi.factcrescendo.com/photoshopped-image-of-narendra-modis-g-20-jersey/,"पंतप्रधान नरेंद्र मोदी यांनी नुकतीच अर्जेटिनाला भेट दिली. याठिकाणी त्यांनी G-20 परिषदेत सहभागही नोंदवला. पंतप्रधान नरेंद्र मोदी यांना त्या ठिकाणी यांना 420 क्रमांक असलेले टी-शर्ट भेट देण्यात आले, असा दावा करणारे एक छायाचित्र सध्या समाजमाध्यमात फिरत आहे. सुनील वैद्य यांनी असेच एक छायाचित्र पोस्ट केले आहे. फॅक्ट क्रेसेंडोने या पोस्टची तथ्य पडताळणी केली आहे. फेसबुकवरील […]"
ही मुलगी हिंदू नाव लावणारी मुस्लिम बांग्लादेशी नाही. तिचे खरंच नाव स्वाती आहे. वाचा सत्य,https://marathi.factcrescendo.com/fake-claim-of-bangladeshi-muslim-girl-trying-to-pass-as-hindu-caa-protester-in-delhi/,"नागरिकत्व सुधारणा विधेयकावरून (CAA) सुरू असलेल्या विरोध प्रदर्शनाचे पडसाद संपूर्ण देशात उमटत आहेत. अशाच एका आंदोलनात सहभागी मुलीचा फोटो सोशल मीडियावर शेयर करून दावा केला जात आहे की, “स्वाती” नामक ही मुलगी मूळात सबिहा खान नामक बांग्लादेशी मुस्लिम आहे. फॅक्ट क्रेसेंडोच्या पडताळणीत हा दावा खोटा आढळला. काय आहे दावा? हातात CAA विरोधातील पोस्टर घेतलेली “स्वाती” […]"
‘त्या’ व्हायरल फोटोतील साध्या वेशातील पोलिस कर्मचारी अभाविप कार्यकर्ता नाही; वाचा सत्य,https://marathi.factcrescendo.com/amidst-caa-protest-delhi-cop-photo-shared-as-abvp-activist/,देशभरात नागरिकत्व कायद्याविरोधात आंदोलन सुरू आहे. दिल्लीतही जामिया मीलिया इस्लामिया विद्यापीठातील विद्यार्थी या कायद्याविरोधात रस्त्यावर उतरले आहेत. पोलिसांनी या विद्यार्थ्यांवर लाठीमार केल्यावर त्याविरोधात देशभरात संतप्त प्रतिक्रिया उमटल्या आहेत. पोलिसांचे जॅकेट घातलेल्या साध्या वेशातील एका तरुणाचे छायाचित्र समाजमाध्यमात पसरत आहे. ही व्यक्ती भरत शर्मा असून ती अखिल भारतीय विद्यार्थी परिषदेची सदस्य असल्याचा दावा केला जात आहे. […]
Fact : ही दिल्लीत जामिया मीलिया विद्यापीठात आंदोलन करणारी व्यक्ती असल्याचे असत्य,https://marathi.factcrescendo.com/old-and-unrelated-image-shared-as-recent-picture-from-jamia/,देशभरात सध्या कॅब आणि एनआरसीविरोधात मोठ्य़ा प्रमाणावर आंदोलन सुरू आहे. दिल्लीतील जामिया मीलिया विद्यापीठातही असेच आंदोलन झाले असून सध्या या आंदोलनाची अनेक छायाचित्रे समाजमाध्यमात पसरत आहेत. यात एका छायाचित्राच्या आधारे पुरुषाने महिलेची वस्त्र परिधान करुन आंदोलन केल्याचा दावा करण्यात येत आहे. पराग नेरुरकर आणि ऑनलाईन नागपूर यांनीही हे छायाचित्र पोस्ट करत ही व्यक्ती जामियातील आंदोलन […]
इराकमध्ये ISIS ने केलेल्या शिरच्छेदाचा व्हिडियो सौदी अरेबियातील म्हणून व्हायरल. वाचा सत्य,https://marathi.factcrescendo.com/isis-beheading-video-shared-with-false-claim-in-the-name-of-saudi-arabia/,"हैदराबाद येथील पशुचिकित्सकावरील सामूहिक बलात्कार प्रकरणानंतर असे कृत्य करणाऱ्यांना लवकरात लवकर कठोर शिक्षा करण्याची मागणी देशभरातून होऊ लागली. अशा गुन्हेगारांना जागीच गोळ्या घाला, भरचौकात फाशी द्या, लोकांच्या हवाली करा, अशी अनेक प्रक्षोभक वक्तव्ये सोशल मीडियावर होत आहेत. यात भर म्हणून सौदी अरेबियामध्ये  16 वर्षांच्या मुलीवर बलात्कार करणाऱ्यांचा कसा शिरच्छेद करण्यात आला असे सांगत एक व्हिडियो […]"
"Fact : आसाम, बंगालमधील म्हणून देशाच्या इतर भागातील जुन्या घटनांचे फोटो व्हायरल",https://marathi.factcrescendo.com/old-photos-shared-as-recent-incidence-of-assam-and-west-bengal/,"समाजमाध्यमात सध्या ईशान्य भारतातील म्हणून काही छायाचित्रे पसरत आहेत. ईशान्य भारतातील स्थिती भयावह असून तेथे सार्वजनिक मालमत्तेचे नुकसान करण्यात येत असल्याचा दावा या छायाचित्रांद्वारे करण्यात येतो. ही छायाचित्रे खरोखरच ईशान्य भारतात सुरु असणाऱ्या हिंसाचाराची आहेत का, असा प्रश्न यामुळे उपस्थित होत आहे. जयसिंग मोहन यांनीही अशीच काही छायाचित्रे पोस्ट केली आहे. फॅक्ट क्रेसेंडोने या पोस्टची […]"
हा फोटो पश्चिम बंगालमध्ये रेल्वेवरील दगडफेकीत जखमी झालेल्या मुलीचा नाही. वाचा सत्य,https://marathi.factcrescendo.com/old-and-unrelated-photo-of-injured-girl-from-bangladesh-shared-as-from-kolkata/,"नागरिकत्व सुधारणा विधेयकाच्या विरोधात देशात प्रदर्शने होत आहेत. काही शहरांमध्ये आंदोलनाला हिंसक वळणदेखील लागले. दरम्यान, पश्चिम बंगालमध्ये काही शहरांत रेल्वेवर दगडफेकीच्या घटना घडल्या. या पार्श्वभूमिवर एका जखमी मुलीचा फोटो शेयर करून दावा केला जात आहे की, पश्चिम बंगालमधील रेल्वेवरील दगडफेकीत ही मुलगी रक्तबंबाळ झाली. फॅक्ट क्रेसेंडोच्या पडताळणीत हा फोटो बांग्लादेशीमध्ये गेल्या महिन्यात झालेल्या रेल्वे दुर्घटनेतील […]"
Fact Check : जगातील सगळ्यात मोठे शिवलिंग कन्याकुमारीत आहे का?,https://marathi.factcrescendo.com/worlds-largest-shivling-is-not-in-kanyakumari/,"जगातील सगळ्यात मोठे शिवलिंग 111 फूट, नागरकोइल, कन्याकुमारी अशी माहिती असलेला एक व्हिडिओ सध्या समाजमाध्यमांमध्ये पसरत आहे. मन कोसम मनमे या पेजवर असाच व्हिडिओ पोस्ट करण्यात आला आहे. जगातील सगळ्यात मोठे शिवलिंग खरोखरच नागरकोइल, कन्याकुमारी या ठिकाणी आहे का, असा प्रश्न यामुळे उपस्थित होत आहे. फॅक्ट क्रेसेंडोने या पोस्टची तथ्य पडताळणी केली आहे. Archive तथ्य […]"
राहुल गांधी यांचा डाव्या हाताने सलामी देतानाचा फोटो FAKE आहे. वाचा सत्य,https://marathi.factcrescendo.com/fake-photo-of-rahul-gandhi-saluting-by-left-hand-goes-viral/,"राहुल गांधी सध्या ‘रेप इन इंडिया’ वक्तव्यावरून वादात सापडले आहेत. स्मृती ईराणी यांनी यावरून त्यांच्यावर हल्ला चढविला आहे. दरम्यान, राहुल गांधी यांचा एक फोटो मोठ्या प्रमाणात शेयर करण्यात येत आहे. यामध्ये राहुल गांधी डाव्या हाताने सलामी देताना दिसतात. या फोटोवरून त्यांच्यावर पुन्हा टीका करण्यात येत आहे. फॅक्ट क्रेसेंडोने या फोटोची सत्य पडताळणी केली. काय आहे […]"
Fact : निर्भया प्रकरणातील आरोपींना 16 डिसेंबरला फाशी होणार नसल्याचे स्पष्ट,https://marathi.factcrescendo.com/nirbhaya-gangrape-convicted-are-not-be-hanged-on-16-december/,"हैदराबाद येथील युवतीवर अत्याचार करुन तिचा खून करण्यात आल्यानंतर दिल्लीतील निर्भया प्रकरण पुन्हा एकदा चर्चेत आले आहे. या प्रकरणातील आरोपींनाही लवकरात लवकरच फाशी देण्यात यावी. त्यांना सुनावण्यात आलेल्या शिक्षेची त्वरित अंमलबजावणी व्हावी, अशी अपेक्षा सर्वसामान्य व्यक्त करत आहेत. समाजमाध्यमांमध्ये निर्भया प्रकरणातील चार गुन्हेगारांना 16 डिसेंबर रोजी फाशी देण्यात येणार असल्याची माहिती पसरत आहे. गर्व आहे […]"
वकिलांना टोलमाफी मिळालेली नाही. तो व्हायरल मेसेज FAKE आहे. वाचा सत्य,https://marathi.factcrescendo.com/no-the-lawyers-did-get-toll-tax-exemption-on-national-highways/,"कर्जमाफी इतकाच टोलमाफी हा विषय “गंभीर” आहे. टोल न भरण्यासाठी विविध बहाणे आणि वशिले वापरले जातात. परंतु, वकिल या सगळ्यांच्या एक पाऊल पुढे गेले आहेत. त्यांनी स्वतःसाठी टोलमाफीच मिळवली! वाचून आश्चर्य वाटलं ना? सोशल मीडियावर फिरत असलेल्या मेसेजनुसार, वकिलांना आता महामार्गावर टोल भरण्याची गरज नाही. केवळ बार कौन्सिलचे ओळखपत्र दाखवायचे आणि टोलमुक्त प्रवास करायचा, असा […]"
Fact : केजरीवाल यांच्यावर 1987 मध्ये बलात्काराचा आरोप झाल्याचे असत्य,https://marathi.factcrescendo.com/arvind-kejriwal-is-not-accused-in-any-rape-case/,"दिल्लीचे मुख्यमंत्री अरविंद केजरीवाल यांच्याबाबत एका वृत्तपत्राचे कात्रण समाजमाध्यमांमध्ये सध्या पसरत आहे. या कात्रणासोबतच 1987 मध्ये एका 19 वर्षाच्या एका आयआयटी विद्यार्थ्याने बलात्कार केला होता. तो विद्यार्थी आता मुख्यमंत्री देखील आहे. याची कोणाला माहिती आहे का, कोणी सांगेल का, असे म्हटलेले आहे. या वृत्तपत्राच्या कात्रणावर सोमवार 8 जून 1987 अशी तारीखही दिसून येते. या वृत्तपत्राच्या […]"
FAKE NEWS:  नवीन कायद्यानुसार अत्याचार करणाऱ्याची हत्या करण्याचा महिलांना अधिकार देण्यात आला का? वाचा सत्य,https://marathi.factcrescendo.com/fake-message-about-ipc-section-233-goes-viral-after-hyderabad-rape-case/,"हैदराबाद सामूहिक बलात्कार व हत्येच्या प्रकरणानंतर देशात महिला सुरक्षेच्या मुद्याविषयी चिंता व्यक्त केली जात आहे. आणखी कठोर कायदे व त्यांची अंमलबजावणी करण्याची मागणी सर्व स्तरातून होत आहे. अशा पार्श्वभूमिवर सोशल मीडियावर विविध अफवा पसरविल्या जात आहेत. त्यातील एका मेसेजमध्ये दावा केला जातोय की, सरकारने आता नवीन कायदा पारित केला असून, त्याअंतर्गत महिलांना त्यांच्यावर लैंगिक अत्याचार […]"
Fact : देवभूमी उत्तराखंडमधील केदारनाथ मंदिराचे हे दृश्य नेमके कधीचे?,https://marathi.factcrescendo.com/old-video-of-kedarnath-submerged-under-the-snow-shared-as-recent/,"महाराष्ट्रातून देवभूमी अशी ओळख असणाऱ्या उत्तराखंड या राज्यातील केदारनाथ मंदिरात दरवर्षी लाखो भाविक जात असतात. समाजमाध्यमात सध्या केदारनाथ येथे मोठी बर्फवृष्टी होत असून तेथील मंदिर बर्फाखाली असल्याची माहिती देणारा एक व्हिडिओ पसरत आहे. कोल्हापूर श्री महालक्ष्मी टूडे दर्शन, जयेश काळे, अनुशा बारापात्रे आणि मंगल मेंहदळे आदींनीही असाच व्हिडिओ पोस्ट केला आहे. यामुळे काही जण चिंतीत […]"
Fact : कांद्याविषयी अर्थमंत्री निर्मला सितारमन यांचे अर्धवट वक्तव्य व्हायरल,https://marathi.factcrescendo.com/clipped-video-of-finance-minister-nirmala-sitaraman-comment-on-onion-viral/,"कांद्याची दरवाढ हा विषय सध्या केवळ महाराष्ट्रातच नव्हे तर देशभरात चर्चेचा विषय झाला आहे. त्यातच या विषयावर लोकसभेत बोलताना काळजी करु नका, मी जास्त कांदा लसूण खात नाही, असे केंद्रीय अर्थमंत्री निर्मला सितारमन म्हणाल्याचे एक वक्तव्य असलेला व्हिडिओ समाजमाध्यमात फिरत आहे. भारत सत्य न्यूज या फेसबुक पेजवरही असाच एक व्हिडिओ पोस्ट करण्यात आला आहे. अनेकांनी […]"
केंद्रीय कृषीमंत्र्यांच्या हस्ते पुरस्कार स्वीकारणारी तरुणी हैदराबाद पीडिता नाही. त्या स्वयंउद्योजिका श्रीमती अल्लोला दिव्या रेड्डी आहेत.,https://marathi.factcrescendo.com/unrelated-video-of-allola-divya-reddy-being-shared-as-hyderabad-rape-victim/,हैदराबाद सामूहिक बलात्कार पीडितेच्या नावे एक व्हिडियो सध्या फिरत आहे. यामध्ये एक तरुणी केंद्रीय मंत्र्यांच्या हस्ते पुरस्कार स्वीकारत आहे. त्यानंतर ती गोपालनाविषयी भाषणदेखील करते. ही तरुणी म्हणजे हैदराबाद सामूहिक बलात्कार पीडिता असल्याचा दावा केला जात आहे. फॅक्ट क्रेसेंडोने या व्हिडियोची पडताळणी केल्यावर हा दावा खोटा असल्याचे आढळले. काय आहे पोस्टमध्ये? व्हिडियोमध्ये एक तरुणी केंद्रीय मंत्री […]
Fact Check : किंगफिशरने खरोखरच इस्टंट बिअर बनवली आहे का? जाणून घ्या सत्य,https://marathi.factcrescendo.com/april-fools-prank-video-goes-viral-kingfishers-instant-beer/,"आता बिअर टेट्रा पॅकमध्ये उपलब्ध आणि आता बाटलीची झंझट नाही, कधीही कोठेही खिशातील एका कोपऱ्यात 50 बिअर ठेवा आणि कधीही कोठेही कितीही बिअर प्या, नो टेन्शन तीही किंगफिशर बिअर प्या अशी माहिती देत शिवाप्रसाद राव करानाथ आणि जनतेचा जनदूत यांनी एक व्हिडिओ पोस्ट केला आहे. फॅक्ट क्रेसेंडोने या पोस्टची तथ्य पडताळणी केली आहे. Archive   […]"
छातीच्या ‘एक्स-रे’मध्ये झुरळ असल्याचा फेक मेसेज पुन्हा व्हायरल. जाणून घ्या काय आहे सत्य,https://marathi.factcrescendo.com/fake-heart-x-ray-image-of-cockroach-goes-viral-again/,सोशल मीडियावर काही गोष्टी थोड्या-थोड्या काळानंतर पुन्हा डोकं वर काढू लागतात. काही वर्षांपूर्वी छातीच्या एक्स-रेमध्ये झुरळ दिसत असल्याचा फोटो व्हायरल झाला होता. हाच फोटो आता पुन्हा सोशल मीडियावर फिरत आहे. कोल्हापुरच्या एका व्यक्तीच्या छातीच्या एक्स-रेमध्ये असा झुरळ असल्याचे मेसेजमध्ये म्हटले आहे. फॅक्ट क्रेसेंडोच्या वाचकांनी हा मेसेज व्हॉट्सअ‍ॅपवर (9049043487) पाठवून याची पडताळणी करण्याची विनंती केली. काय […]
Fact : निर्भया प्रकरणातील अल्पवयीन आरोपीचा हा फोटो नाही,https://marathi.factcrescendo.com/its-not-photo-of-juvenile-convict-in-nirbhaya-case/,"हैदराबाद येथील युवतीवर अत्याचार करुन तिचा मृतदेह जाळून टाकल्यानंतर देशभरात महिला सुरक्षेचा विषय पुन्हा एकदा चर्चेत आला आहे. यातच दिल्लीतील निर्भया प्रकरणातील अल्पवयीन मुलाचा म्हणून एक फोटो सध्या समाजमाध्यमात फिरत आहे. संदीप रावत राजपुत यांनीही असे एक छायाचित्र पोस्ट केले आहे. मित्रांनो विसारला का या राक्षसाला, असा प्रश्न उपस्थित करत त्यांनी याचीही चकमक घडवून आणा […]"
FACT CHECK: अमेरिकेत बिरसा मुंडा जयंती साजरी करण्यात आली का? वाचा सत्य,https://marathi.factcrescendo.com/did-obama-unveiled-the-birsa-munda-portrait-on-occasion-of-his-jayanti/,"अमेरिकेमध्ये बिरसा मुंडा जयंती साजरी करण्यात आली, असा दावा करीत एक व्हिडियो शेयर केला जात आहे. यामध्ये अमेरिकेचे माजी राष्ट्राध्यक्ष बराक ओबामा बिरसा मुंडा यांच्या जयंतीनिमित्त त्यांच्या चित्राचे अनावरण करताना दिसतात. फॅक्ट क्रेसेंडोच्या वाचकांनी हा व्हिडियो व्हॉट्सअ‍ॅपवर (9049043487) पाठवून याची सत्य पडताळणी करण्याची विनंती केली. हा व्हिडियो खाली पाहू शकता.  मूळ व्हिडियो येथे पाहा – […]"
